GEOID10,GEOID_NUM,POPULATION_2010,HISPANIC_2010,WHITE_2010,BLACK_2010,NATIVE_AM_2010,ASIAN_2010,HAW_PACIS_2010,OTHER_2010,TWO_OR_MORE_2010,PCT_HISPANIC,PCT_WHITE,PCT_BLACK,PCT_AMERIND,PCT_ASIAN,PCT_HAW_PACIS,PCT_OTHER_RACE,PCT_TWO_OR_MORE_RACES,HOUSINGUNITS_2010,OCCUPIEDUNITS_2010,VACANTUNITS_2010,MALE,FEMALE,AGE_LESS_5,AGE_5_TO_9,AGE_10_TO_14,AGE_15_TO_17,AGE_18_AND_19,AGE_20,AGE_21,AGE_22_TO_24,AGE_25_TO_29,AGE_30_TO_34,AGE_35_TO_39,AGE_40_TO_44,AGE_45_TO_49,AGE_50_TO_54,AGE_55_TO_59,AGE_60_AND_61,AGE_62_TO_64,AGE_65_AND_66,AGE_67_TO_69,AGE_70_TO_74,AGE_75_TO_79,AGE_80_TO_84,AGE_85_PLUS,AGE_0_TO_9,AGE_10_TO_19,AGE_20_TO_29,AGE_30_TO_39,AGE_40_TO_49,AGE_50_TO_59,AGE_60_TO_69,AGE_70_TO_79,AGE_80_PLUS,AGE_LESS_18,AGE_65_PLUS,PCT_LESS_18,PCT_65_PLUS,MED_AGE,MED_AGE_MALE,MED_AGE_FEMALE,AVG_HH_SIZE,NUM_HOUSEHOLDS,ONE_PERSON_HH,ONE_PERSON_HH_MALE,ONE_PERSON_HH_FEMALE,TWO_OR_MORE_PERSON_HH,FAMILY_HHLD,HUSB_WIFE_FAM,HUSB_WIFE_NO_CHILD,HUSB_WIFE_W_CHLDR,OTHER_FAMILY,MALE_HHLDR_NO_WIFE,MALE_HHLDR_W_CHLDR,MALE_HHLDR_NO_CHILDR,FEMALE_HHLDR_NO_HUSB,FEMALE_HHLDR_W_CHILDR,FEMALE_HHLDR_NO_CHILDR,NON_FAMILY_HH,NON_FAMILY_MALE_HHLDR,NON_FAMILY_FEMALE_HHLDR,HH_W_NONRELATIVES,HH_NO_NONRELATIVES,FAMILIES,AVG_FAM_SIZE,POP_GROUP_QRTRS,GQ_INSTITUTIONALIZED,GQ_CORRECTIONAL_FAC,GQ_JUVENILE_FAC,GQ_NURSING_FAC,GQ_OTHER_INST_FAC,GQ_NONINSTITUTIONAL,GQ_COLLEGEHOUSING,GQ_MILITARYQUARTERS,GQ_OTHER_NONINST,HOUSING_UNITS,OCCUPIED_HU,VACANT_HU,OWNED_W_MORTG_LOAN,OWNED_FREE_CLEAR,RENTED,VACANT_FOR_RENT,VACANT_RENTED_NOT_OCC,VACANT_FOR_SALE,VACANT_SOLD_NOT_OCC,VACANT_SEASONAL,VACANT_MIGRANT_WRKR,VACANT_OTHER,AVG_HH_SIZE_OCC_HU,AVG_HH_SIZE_OWNED,AVG_HH_SIZE_RENTED,HU_OWNED,OWNED_AGE_15_TO_24,OWNED_AGE_25_TO_34,OWNED_AGE_35_TO_44,OWNED_AGE_45_TO_54,OWNED_AGE_55_TO_59,OWNED_AGE_60_TO_64,OWNED_AGE_65_TO_74,OWNED_AGE_75_TO_84,OWNED_AGE_85_PLUS,HU_RENTED,RENTED_AGE_15_TO_24,RENTED_AGE_25_TO_34,RENTED_AGE_35_TO_44,RENTED_AGE_45_TO_54,RENTED_AGE_55_TO_59,RENTED_AGE_60_TO_64,RENTED_AGE_65_TO_74,RENTED_AGE_75_TO_84,RENTED_AGE_85_PLUS,SHAPE_Length,SHAPE_Area
8.031E+13,8.03E+13,251,16,222,7,0,6,0,0,0,6.37,88.45,2.79,0,2.39,0,0,0,212,192,20,116,135,1,3,5,1,0,0,0,15,22,12,15,15,14,16,22,17,18,10,8,16,13,12,16,4,6,37,27,29,38,53,29,28,10,75,3.98,29.88,55.8,55.1,59.5,1.31,192,140,61,79,52,35,26,2,24,9,3,3,0,6,2,4,17,13,4,18,174,35,2.17,0,0,0,0,0,0,0,0,0,0,212,192,20,7,8,177,11,2,1,1,5,0,0,1.31,1.67,1.28,15,0,0,2,2,4,2,3,2,0,177,9,26,23,21,13,26,25,22,12,0.014295651,1.27E-05
8.031E+13,8.03E+13,56,11,45,0,0,0,0,0,0,19.64,80.36,0,0,0,0,0,0,32,31,1,22,34,0,3,0,0,2,0,0,1,9,7,0,4,7,8,3,1,0,2,0,4,1,4,0,3,2,10,7,11,11,3,5,4,3,11,5.36,19.64,46,41.5,49,1.81,31,15,4,11,16,12,7,1,6,5,0,0,0,5,1,4,4,2,2,5,26,12,2.42,0,0,0,0,0,0,0,0,0,0,32,31,1,19,2,10,0,0,0,0,0,0,1,1.81,1.9,1.6,21,0,3,2,8,3,1,3,1,0,10,0,6,1,1,0,0,0,2,0,0.006043452,2.16E-06
8.031E+13,8.03E+13,60,12,48,0,0,0,0,0,0,20,80,0,0,0,0,0,0,39,31,8,31,29,8,2,0,0,0,1,0,5,9,10,8,2,6,1,0,1,0,1,3,0,1,2,0,10,0,15,18,8,1,5,1,2,10,7,16.67,11.67,33,32.8,34.5,1.94,31,14,7,7,17,13,10,6,4,3,2,1,1,1,0,1,4,2,2,5,26,13,2.85,0,0,0,0,0,0,0,0,0,0,39,31,8,19,4,8,0,0,4,1,0,0,3,1.94,1.83,2.25,23,1,6,4,6,0,0,3,3,0,8,0,5,3,0,0,0,0,0,0,0.006015052,2.14E-06
8.031E+13,8.03E+13,24,2,19,0,0,3,0,0,0,8.33,79.17,0,0,12.5,0,0,0,12,12,0,14,10,3,0,0,0,0,0,0,0,2,8,3,1,2,1,0,1,1,0,0,0,2,0,0,3,0,2,11,3,1,2,2,0,3,2,12.5,8.33,34.7,36,34.5,2,12,2,1,1,10,9,7,2,5,2,1,0,1,1,1,0,1,1,0,1,11,9,2.22,0,0,0,0,0,0,0,0,0,0,12,12,0,8,0,4,0,0,0,0,0,0,0,2,2.13,1.75,8,0,4,2,1,0,1,0,0,0,4,0,1,1,0,0,1,0,1,0,0.005917003,2.09E-06
8.031E+13,8.03E+13,49,20,26,2,0,1,0,0,0,40.82,53.06,4.08,0,2.04,0,0,0,25,22,3,20,29,4,3,1,2,0,0,2,0,1,6,5,3,1,1,7,2,3,0,2,1,3,1,1,7,3,3,11,4,8,7,4,2,10,8,20.41,16.33,40.3,39.5,40.5,2.23,22,8,2,6,14,10,7,1,6,3,1,0,1,2,2,0,4,4,0,5,17,10,3.2,0,0,0,0,0,0,0,0,0,0,25,22,3,16,2,4,1,0,1,0,0,0,1,2.23,1.78,4.25,18,0,2,4,1,3,2,1,4,1,4,0,1,2,0,0,1,0,0,0,0.005942494,2.10E-06
8.031E+13,8.03E+13,61,15,45,0,0,1,0,0,0,24.59,73.77,0,0,1.64,0,0,0,28,27,1,34,27,4,5,5,1,0,0,0,4,6,8,7,6,3,2,4,2,2,0,0,0,1,1,0,9,6,10,15,9,6,4,1,1,15,2,24.59,3.28,32.8,32,36.5,2.26,27,8,3,5,19,13,10,5,5,3,2,1,1,1,0,1,6,3,3,8,19,13,3,0,0,0,0,0,0,0,0,0,0,28,27,1,18,2,7,0,0,0,0,0,0,1,2.26,2.35,2,20,0,5,5,3,2,4,0,1,0,7,1,4,2,0,0,0,0,0,0,0.006012812,2.17E-06
8.031E+13,8.03E+13,62,1,55,6,0,0,0,0,0,1.61,88.71,9.68,0,0,0,0,0,29,26,3,27,35,8,3,2,1,0,1,1,2,5,6,10,6,6,0,2,2,3,1,0,0,1,1,1,11,3,9,16,12,2,6,1,2,14,4,22.58,6.45,36,37.2,34.8,2.38,26,7,1,6,19,14,13,7,6,1,0,0,0,1,0,1,5,2,3,5,21,14,3.14,0,0,0,0,0,0,0,0,0,0,29,26,3,13,3,10,0,0,2,0,0,0,1,2.38,2.56,2.1,16,0,2,8,3,0,2,0,1,0,10,1,3,2,0,1,2,0,1,0,0.008430696,3.22E-06
8.03198E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003968116,5.05E-07
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009718994,5.97E-06
8.031E+13,8.03E+13,197,33,114,33,0,5,0,0,12,16.75,57.87,16.75,0,2.54,0,0,6.09,120,104,16,99,98,17,9,5,3,2,2,3,12,63,34,15,12,8,6,3,0,3,0,0,0,0,0,0,26,10,80,49,20,9,3,0,0,34,0,17.26,0,28.6,28.5,28.7,1.89,104,42,21,21,62,42,21,7,14,21,6,3,3,15,8,7,20,13,7,26,78,42,2.52,0,0,0,0,0,0,0,0,0,0,120,104,16,54,1,49,10,0,5,0,0,0,1,1.89,1.87,1.92,55,2,33,11,7,1,1,0,0,0,49,6,26,10,3,2,2,0,0,0,0.007918302,2.27E-06
8.03101E+13,8.03E+13,54,2,50,1,0,0,0,0,1,3.7,92.59,1.85,0,0,0,0,1.85,34,32,2,23,31,0,0,0,1,0,0,0,0,3,2,1,2,1,4,5,4,6,2,2,6,7,5,3,0,1,3,3,3,9,14,13,8,1,25,1.85,46.3,64,64.3,63.5,1.69,32,14,4,10,18,16,14,1,13,2,0,0,0,2,0,2,2,1,1,2,30,16,2.25,0,0,0,0,0,0,0,0,0,0,34,32,2,19,12,1,0,0,1,0,1,0,0,1.69,1.68,2,31,0,1,1,1,5,8,5,7,3,1,0,0,1,0,0,0,0,0,0,0.012346273,7.82E-06
8.03102E+13,8.03E+13,48,1,43,0,0,2,0,0,2,2.08,89.58,0,0,4.17,0,0,4.17,22,20,2,24,24,4,2,1,1,1,0,0,0,0,1,3,4,4,3,6,3,0,1,5,4,1,1,3,6,3,0,4,8,9,9,5,4,8,15,16.67,31.25,55.5,59,47,2.4,20,2,2,0,18,15,15,6,9,0,0,0,0,0,0,0,3,2,1,4,16,15,2.6,0,0,0,0,0,0,0,0,0,0,22,20,2,15,5,0,0,0,2,0,0,0,0,2.4,2.4,0,20,0,0,3,3,3,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0.006104515,2.20E-06
8.03102E+13,8.03E+13,2,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,19.5,18.5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.006165807,2.23E-06
8.03101E+13,8.03E+13,44,14,24,5,0,0,0,0,1,31.82,54.55,11.36,0,0,0,0,2.27,14,14,0,21,23,6,6,2,1,2,0,0,2,3,3,4,2,4,1,1,0,0,2,0,1,2,2,0,12,5,5,7,6,2,2,3,2,15,7,34.09,15.91,30.5,19.5,35.5,3.14,14,1,0,1,13,13,8,2,6,5,0,0,0,5,5,0,0,0,0,0,14,13,3.31,0,0,0,0,0,0,0,0,0,0,14,14,0,9,1,4,0,0,0,0,0,0,0,3.14,2.5,4.75,10,0,2,3,3,0,0,0,2,0,4,0,0,1,0,0,0,2,1,0,0.010537918,5.61E-06
8.031E+13,8.03E+13,62,1,61,0,0,0,0,0,0,1.61,98.39,0,0,0,0,0,0,21,20,1,32,30,3,5,8,5,0,1,0,1,0,0,2,1,11,6,6,1,4,0,0,6,2,0,0,8,13,2,2,12,12,5,8,0,21,8,33.87,12.9,48.3,47.5,48.7,3.1,20,1,0,1,19,19,18,10,8,1,0,0,0,1,1,0,0,0,0,0,20,19,3.21,0,0,0,0,0,0,0,0,0,0,21,20,1,18,2,0,0,0,0,0,0,0,1,3.1,3.1,0,20,0,0,2,7,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0.01066763,4.02E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005001212,6.55E-07
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001446115,9.32E-08
8.031E+13,8.03E+13,79,7,72,0,0,0,0,0,0,8.86,91.14,0,0,0,0,0,0,34,34,0,35,44,6,9,4,2,0,0,3,1,5,5,6,17,0,7,4,0,3,2,3,1,1,0,0,15,6,9,11,17,11,8,2,0,21,7,26.58,8.86,38.8,32.5,40.7,2.32,34,10,2,8,24,20,15,8,7,5,1,1,0,4,3,1,4,2,2,5,29,20,2.9,0,0,0,0,0,0,0,0,0,0,34,34,0,22,5,7,0,0,0,0,0,0,0,2.32,2.26,2.57,27,0,2,12,4,2,3,4,0,0,7,1,2,2,1,1,0,0,0,0,0.00831656,3.07E-06
8.031E+13,8.03E+13,43,2,41,0,0,0,0,0,0,4.65,95.35,0,0,0,0,0,0,13,13,0,21,22,4,9,5,1,0,0,0,0,0,2,4,6,5,0,3,1,1,1,0,1,0,0,0,13,6,0,6,11,3,3,1,0,19,2,44.19,4.65,36.5,39.5,23,3.31,13,1,1,0,12,12,11,9,2,1,1,1,0,0,0,0,0,0,0,0,13,12,3.5,0,0,0,0,0,0,0,0,0,0,13,13,0,12,0,1,0,0,0,0,0,0,0,3.31,3.42,2,12,0,1,6,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.004831221,1.14E-06
8.03101E+13,8.03E+13,208,15,162,11,0,9,0,0,11,7.21,77.88,5.29,0,4.33,0,0,5.29,83,81,2,106,102,7,12,13,8,2,1,1,4,9,6,16,11,10,27,18,12,15,4,11,10,6,4,1,19,23,15,22,21,45,42,16,5,40,36,19.23,17.31,50.8,48.5,52.3,2.57,81,13,4,9,68,61,55,15,40,6,3,1,2,3,0,3,7,4,3,10,71,61,2.87,0,0,0,0,0,0,0,0,0,0,83,81,2,51,24,6,1,0,0,0,0,0,1,2.57,2.52,3.17,75,1,2,8,17,9,13,17,7,1,6,1,1,2,1,1,0,0,0,0,0.013943684,9.58E-06
8.03101E+13,8.03E+13,71,8,54,8,0,1,0,0,0,11.27,76.06,11.27,0,1.41,0,0,0,26,26,0,35,36,6,6,8,2,0,0,0,1,4,2,6,6,4,5,6,2,2,0,2,4,3,1,1,12,10,5,8,10,11,6,7,2,22,11,30.99,15.49,40.5,41.3,40,2.73,26,2,1,1,24,23,19,8,11,4,0,0,0,4,3,1,1,1,0,2,24,23,2.83,0,0,0,0,0,0,0,0,0,0,26,26,0,15,10,1,0,0,0,0,0,0,0,2.73,2.64,5,25,0,2,6,5,2,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0.008402893,2.57E-06
8.03101E+13,8.03E+13,57,6,46,5,0,0,0,0,0,10.53,80.7,8.77,0,0,0,0,0,28,28,0,26,31,1,2,0,4,1,0,1,0,1,1,2,1,8,8,9,0,6,2,2,5,2,1,0,3,5,2,3,9,17,10,7,1,7,12,12.28,21.05,53.8,55,53.3,2.04,28,10,4,6,18,18,16,4,12,2,0,0,0,2,1,1,0,0,0,1,27,18,2.56,0,0,0,0,0,0,0,0,0,0,28,28,0,17,11,0,0,0,0,0,0,0,0,2.04,2.04,0,28,0,1,1,9,4,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0.013230468,6.12E-06
8.031E+13,8.03E+13,30,8,17,2,0,2,0,0,1,26.67,56.67,6.67,0,6.67,0,0,3.33,17,16,1,13,17,0,1,1,0,0,0,0,0,0,2,6,3,5,3,2,2,2,0,0,2,0,0,1,1,1,0,8,8,5,4,2,1,2,3,6.67,10,46,45.5,46.5,1.88,16,6,0,6,10,6,4,1,3,2,0,0,0,2,0,2,4,4,0,4,12,6,2.67,0,0,0,0,0,0,0,0,0,0,17,16,1,12,1,3,0,0,1,0,0,0,0,1.88,1.92,1.67,13,0,0,6,3,2,2,0,0,0,3,0,0,2,1,0,0,0,0,0,0.005317564,1.76E-06
8.031E+13,8.03E+13,33,12,8,13,0,0,0,0,0,36.36,24.24,39.39,0,0,0,0,0,17,17,0,14,19,3,1,4,1,0,0,0,0,1,6,4,2,0,1,1,2,1,2,1,2,0,0,1,4,5,1,10,2,2,6,2,1,9,6,27.27,18.18,35.5,35,35.5,1.94,17,8,2,6,9,7,4,1,3,3,0,0,0,3,1,2,2,2,0,2,15,7,3,0,0,0,0,0,0,0,0,0,0,17,17,0,7,3,7,0,0,0,0,0,0,0,1.94,1.4,2.71,10,0,4,1,1,0,2,2,0,0,7,0,0,4,0,1,0,2,0,0,0.006005793,2.15E-06
8.031E+13,8.03E+13,44,28,15,0,0,0,0,0,1,63.64,34.09,0,0,0,0,0,2.27,21,20,1,21,23,2,4,0,0,0,0,1,3,1,4,7,5,1,2,1,1,4,1,0,1,1,3,2,6,0,5,11,6,3,6,2,5,6,8,13.64,18.18,40.5,36.5,41.8,2.2,20,6,4,2,14,12,5,0,5,7,2,2,0,5,2,3,2,2,0,4,16,12,2.67,0,0,0,0,0,0,0,0,0,0,21,20,1,8,5,7,0,0,1,0,0,0,0,2.2,2.23,2.14,13,1,2,3,0,0,2,0,3,2,7,1,1,3,1,0,0,1,0,0,0.005620548,1.94E-06
8.031E+13,8.03E+13,121,79,8,23,7,1,0,0,3,65.29,6.61,19.01,5.79,0.83,0,0,2.48,44,42,2,44,77,21,19,14,6,2,0,2,7,12,6,1,6,4,8,0,1,1,1,1,4,2,2,1,40,22,21,7,10,8,4,6,3,60,11,49.59,9.09,18.5,8.8,25.5,2.88,42,10,3,7,32,32,4,3,1,28,0,0,0,28,22,6,0,0,0,1,41,32,3.44,0,0,0,0,0,0,0,0,0,0,44,42,2,0,0,42,1,1,0,0,0,0,0,2.88,0,2.88,0,0,0,0,0,0,0,0,0,0,42,7,14,4,5,0,2,6,3,1,0.004583331,1.26E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004520373,1.27E-06
8.031E+13,8.03E+13,58,53,5,0,0,0,0,0,0,91.38,8.62,0,0,0,0,0,0,20,17,3,26,32,7,7,5,2,2,0,3,5,3,2,2,7,3,1,2,0,0,0,1,2,2,1,1,14,9,11,4,10,3,1,4,2,21,7,36.21,12.07,23.7,21.5,26,3.41,17,3,1,2,14,14,7,5,2,7,0,0,0,7,2,5,0,0,0,0,17,14,3.93,0,0,0,0,0,0,0,0,0,0,20,17,3,4,1,12,3,0,0,0,0,0,0,3.41,2.4,3.83,5,0,0,1,0,1,0,1,1,1,12,1,3,3,3,0,0,0,2,0,0.004856288,1.47E-06
8.031E+13,8.03E+13,50,32,18,0,0,0,0,0,0,64,36,0,0,0,0,0,0,21,20,1,27,23,4,3,5,0,0,0,1,0,8,3,6,2,0,1,4,0,1,1,0,4,2,3,2,7,5,9,9,2,5,2,6,5,12,12,24,24,36,32.5,39.5,2.5,20,5,3,2,15,11,6,2,4,5,2,0,2,3,2,1,4,2,2,6,14,11,2.73,0,0,0,0,0,0,0,0,0,0,21,20,1,9,5,6,0,0,0,0,0,0,1,2.5,2.71,2,14,0,4,1,1,1,0,3,2,2,6,0,2,2,0,1,1,0,0,0,0.004789994,1.43E-06
8.031E+13,8.03E+13,339,29,262,15,1,26,0,0,6,8.55,77.29,4.42,0.29,7.67,0,0,1.77,286,253,33,171,168,7,4,5,2,0,2,0,19,36,35,20,27,22,27,27,14,16,14,14,12,12,7,17,11,7,57,55,49,54,58,24,24,18,76,5.31,22.42,47.3,46.2,49,1.34,253,184,94,90,69,51,37,9,28,14,7,2,5,7,2,5,18,9,9,20,233,51,2.29,0,0,0,0,0,0,0,0,0,0,286,253,33,97,44,112,28,0,2,0,2,0,1,1.34,1.26,1.45,141,1,21,16,27,15,15,24,12,10,112,11,31,19,15,9,10,7,4,6,0.005466426,1.78E-06
8.031E+13,8.03E+13,104,88,14,1,0,0,0,0,1,84.62,13.46,0.96,0,0,0,0,0.96,27,25,2,56,48,13,7,5,2,4,0,4,5,16,6,8,5,8,2,3,2,0,2,2,8,1,1,0,20,11,25,14,13,5,6,9,1,27,14,25.96,13.46,28.4,27.5,31.5,4.16,25,4,2,2,21,19,9,4,5,10,4,2,2,6,3,3,2,2,0,5,20,19,4.89,0,0,0,0,0,0,0,0,0,0,27,25,2,24,1,0,1,0,1,0,0,0,0,4.16,4.16,0,25,0,6,7,4,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0.006609833,1.99E-06
8.031E+13,8.03E+13,70,5,62,0,0,2,0,0,1,7.14,88.57,0,0,2.86,0,0,1.43,36,35,1,36,34,7,0,0,0,0,0,0,7,12,13,11,4,4,6,1,1,1,0,1,0,2,0,0,7,0,19,24,8,7,3,2,0,7,3,10,4.29,33.8,35,33.3,2,35,11,6,5,24,13,13,7,6,0,0,0,0,0,0,0,11,4,7,12,23,13,2.54,0,0,0,0,0,0,0,0,0,0,36,35,1,21,1,13,0,0,1,0,0,0,0,2,2.05,1.92,22,0,8,6,6,0,2,0,0,0,13,3,4,2,2,0,0,0,2,0,0.006049972,2.15E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895442,8.98E-07
8.031E+13,8.03E+13,50,1,36,9,0,3,0,0,1,2,72,18,0,6,0,0,2,24,24,0,22,28,1,1,1,2,0,0,0,1,6,5,4,5,4,4,8,3,1,1,3,0,0,0,0,2,3,7,9,9,12,8,0,0,5,4,10,8,44,40.5,50,2.08,24,8,3,5,16,11,9,4,5,2,0,0,0,2,0,2,5,1,4,5,19,11,2.82,0,0,0,0,0,0,0,0,0,0,24,24,0,20,2,2,0,0,0,0,0,0,0,2.08,2.05,2.5,22,0,1,5,4,6,3,3,0,0,2,0,2,0,0,0,0,0,0,0,0.00584153,2.00E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010830202,6.76E-06
8.031E+13,8.03E+13,138,13,116,5,0,0,0,0,4,9.42,84.06,3.62,0,0,0,0,2.9,105,101,4,83,55,4,3,2,0,1,1,2,16,37,21,15,7,3,6,8,3,4,1,2,0,1,1,0,7,3,56,36,10,14,10,1,1,9,5,6.52,3.62,30.5,35.3,28.8,1.37,101,78,45,33,23,12,8,3,5,4,3,1,2,1,1,0,11,8,3,14,87,12,2.58,0,0,0,0,0,0,0,0,0,0,105,101,4,8,1,92,4,0,0,0,0,0,0,1.37,2.33,1.27,9,1,3,2,0,0,1,1,1,0,92,14,40,17,7,7,5,2,0,0,0.005641009,1.93E-06
8.031E+13,8.03E+13,136,14,118,1,0,1,0,0,2,10.29,86.76,0.74,0,0.74,0,0,1.47,98,86,12,71,65,6,2,0,0,1,0,1,7,38,27,12,16,3,9,6,3,2,0,1,1,0,1,0,8,1,46,39,19,15,6,1,1,8,3,5.88,2.21,32,34.1,31.3,1.35,86,62,31,31,24,15,13,4,9,2,2,2,0,0,0,0,9,8,1,9,77,15,2.4,20,0,0,0,0,0,20,0,0,20,98,86,12,11,3,72,3,0,1,0,2,0,6,1.35,2.07,1.21,14,1,4,4,2,1,1,1,0,0,72,3,45,12,6,1,3,1,1,0,0.005411292,1.81E-06
8.031E+13,8.03E+13,100,10,81,7,1,1,0,0,0,10,81,7,1,1,0,0,0,57,54,3,48,52,2,5,9,4,1,1,0,5,16,9,7,4,6,8,16,1,3,2,0,0,0,0,1,7,14,22,16,10,24,6,0,1,20,3,20,3,33.8,36.7,32.5,1.85,54,26,11,15,28,21,16,9,7,5,0,0,0,5,4,1,7,4,3,7,47,21,2.81,0,0,0,0,0,0,0,0,0,0,57,54,3,13,3,38,2,0,0,0,1,0,0,1.85,2.94,1.39,16,0,0,3,4,7,2,0,0,0,38,5,18,5,5,5,0,0,0,0,0.00564722,1.93E-06
8.031E+13,8.03E+13,109,5,103,0,0,0,0,0,1,4.59,94.5,0,0,0,0,0,0.92,74,73,1,56,53,4,3,1,1,1,2,2,9,16,14,8,9,10,11,8,2,2,2,0,1,0,3,0,7,3,29,22,19,19,6,1,3,9,6,8.26,5.5,36.5,35,39.5,1.49,73,46,23,23,27,18,13,5,8,5,1,0,1,4,2,2,9,5,4,9,64,18,2.39,0,0,0,0,0,0,0,0,0,0,74,73,1,50,5,18,0,0,0,0,1,0,0,1.49,1.53,1.39,55,4,19,8,12,6,2,2,2,0,18,4,5,5,1,1,0,1,1,0,0.005217747,1.68E-06
